Host Name,IP Address,Temperature (F),Timestamp,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 05:24:19,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 05:24:19,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 05:24:20,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 05:24:20,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 05:24:21,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 05:24:21,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 05:24:22,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 05:24:23,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 05:24:23,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 05:24:24,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 05:24:24,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 05:24:25,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 05:24:25,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 05:24:26,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 05:24:26,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 05:24:27,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 05:24:27,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 05:24:28,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 05:24:28,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 05:29:29,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 05:29:30,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 05:29:30,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 05:29:31,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 05:29:31,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 05:29:32,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 05:29:32,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 05:29:33,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 05:29:33,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 05:29:34,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 05:29:34,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 05:29:35,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 05:29:36,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 05:29:36,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 05:29:37,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 05:29:37,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 05:29:38,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 05:29:38,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 05:29:39,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 05:29:39,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 05:29:40,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 05:29:40,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 05:29:41,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 05:29:41,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 05:29:42,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 05:29:42,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 05:29:43,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 05:29:44,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 05:29:44,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 05:29:45,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 05:29:45,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 05:29:46,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 05:34:46,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 05:34:47,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 05:34:48,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 05:34:48,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 05:34:49,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 05:34:49,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 05:34:50,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 05:34:50,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 05:34:51,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 05:34:51,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 05:34:52,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 05:34:52,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 05:34:53,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 05:34:53,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 05:34:54,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 05:34:54,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 05:34:55,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 05:34:56,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 05:34:56,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 05:34:57,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 05:34:57,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 05:34:58,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 05:34:58,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 05:34:59,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 05:34:59,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 05:35:00,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 05:35:00,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 05:35:01,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 05:35:01,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 05:35:02,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 05:35:03,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 05:35:03,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 05:40:04,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 05:40:04,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 05:40:05,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 05:40:05,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 05:40:06,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 05:40:07,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 05:40:07,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 05:40:08,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 05:40:08,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 05:40:09,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 05:40:09,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 05:40:10,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 05:40:10,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 05:40:11,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 05:40:11,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 05:40:12,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 05:40:12,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 05:40:13,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 05:40:14,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 05:40:14,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 05:40:15,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 05:40:15,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 05:40:16,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 05:40:16,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 05:40:17,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 05:40:17,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 05:40:18,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 05:40:18,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 05:40:19,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 05:40:20,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 05:40:20,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 05:40:21,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 05:45:21,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 05:45:22,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 05:45:22,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 05:45:23,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 05:45:23,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 05:45:24,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 05:45:24,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 05:45:25,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 05:45:25,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 05:45:26,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 05:45:27,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 05:45:27,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 05:45:28,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 05:45:28,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 05:45:29,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 05:45:29,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 05:45:30,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 05:45:30,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 05:45:31,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 05:45:31,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 05:45:32,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 05:45:32,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 05:45:33,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 05:45:34,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 05:45:34,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 05:45:35,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 05:45:35,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 05:45:36,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 05:45:36,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 05:45:37,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 05:45:37,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 05:45:38,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 05:50:39,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 05:50:39,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 05:50:40,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 05:50:40,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 05:50:41,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 05:50:41,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 05:50:42,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 05:50:42,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 05:50:43,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 05:50:43,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 05:50:44,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 05:50:44,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 05:50:45,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 05:50:46,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 05:50:46,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 05:50:47,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 05:50:47,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 05:50:48,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 05:50:48,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 05:50:49,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 05:50:49,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 05:50:50,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 05:50:50,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 05:50:51,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 05:50:52,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 05:50:52,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 05:50:53,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 05:50:53,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 05:50:54,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 05:50:54,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 05:50:55,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 05:50:55,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 05:55:56,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 05:55:56,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 05:55:57,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 05:55:58,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 05:55:58,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 05:55:59,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 05:55:59,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 05:56:00,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 05:56:00,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 05:56:01,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 05:56:01,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 05:56:02,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 05:56:02,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 05:56:03,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 05:56:03,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 05:56:04,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 05:56:04,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 05:56:05,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 05:56:06,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 05:56:06,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 05:56:07,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 05:56:07,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 05:56:08,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 05:56:08,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 05:56:09,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 05:56:09,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 05:56:10,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 05:56:10,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 05:56:11,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 05:56:11,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 05:56:12,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 05:56:13,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 06:01:13,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 06:01:14,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 06:01:14,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 06:01:15,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 06:01:16,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 06:01:16,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 06:01:17,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 06:01:17,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 06:01:18,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 06:01:18,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 06:01:19,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 06:01:19,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 06:01:20,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 06:01:20,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 06:01:21,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 06:01:21,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 06:01:22,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 06:01:23,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 06:01:23,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 06:01:24,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 06:01:24,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 06:01:25,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 06:01:25,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 06:01:26,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 06:01:26,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 06:01:27,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 06:01:27,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 06:01:28,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 06:01:28,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 06:01:29,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 06:01:29,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 06:01:30,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 06:06:31,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 06:06:31,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 06:06:32,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 06:06:32,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 06:06:33,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 06:06:33,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 06:06:34,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 06:06:34,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 06:06:35,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 06:06:35,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 06:06:36,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 06:06:36,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 06:06:37,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 06:06:38,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 06:06:38,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 06:06:39,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 06:06:39,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 06:06:40,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 06:06:40,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 06:06:41,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 06:06:41,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 06:06:42,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 06:06:42,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 06:06:43,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 06:06:44,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 06:06:44,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 06:06:45,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 06:06:45,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 06:06:46,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 06:06:46,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 06:06:47,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 06:06:47,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 06:11:48,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 06:11:48,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 06:11:49,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 06:11:50,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 06:11:50,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 06:11:51,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 06:11:51,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 06:11:52,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 06:11:52,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 06:11:53,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 06:11:53,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 06:11:54,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 06:11:55,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 06:11:55,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 06:11:56,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 06:11:56,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 06:11:57,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 06:11:57,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 06:11:58,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 06:11:58,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 06:11:59,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 06:11:59,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 06:12:00,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 06:12:00,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 06:12:01,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 06:12:01,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 06:12:02,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 06:12:03,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 06:12:03,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 06:12:04,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 06:12:04,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 06:12:05,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 06:17:05,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 06:17:06,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 06:17:06,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 06:17:07,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 06:17:08,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 06:17:08,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 06:17:09,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 06:17:09,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 06:17:10,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 06:17:10,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 06:17:11,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 06:17:11,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 06:17:12,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 06:17:12,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 06:17:13,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 06:17:13,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 06:17:14,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 06:17:15,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 06:17:15,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 06:17:16,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 06:17:16,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 06:17:17,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 06:17:17,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 06:17:18,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 06:17:18,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 06:17:19,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 06:17:19,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 06:17:20,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 06:17:21,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 06:17:21,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 06:17:22,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 06:17:22,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 06:22:23,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 06:22:23,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 06:22:24,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 06:22:24,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 06:22:25,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 06:22:25,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 06:22:26,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 06:22:26,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 06:22:27,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 06:22:28,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 06:22:28,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 06:22:29,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 06:22:29,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 06:22:30,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 06:22:30,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 06:22:31,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 06:22:31,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 06:22:32,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 06:22:32,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 06:22:33,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 06:22:33,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 06:22:34,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 06:22:35,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 06:22:35,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 06:22:36,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 06:22:36,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 06:22:37,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 06:22:37,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 06:22:38,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 06:22:38,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 06:22:39,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 06:22:39,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 06:27:40,,,
